PJ SALADRIGAS	Passatge de Saladrigas
PJ SALVADOR RIERA	Passatge de Salvador Riera
PJ SANT ANTONI ABAT	Passatge de Sant Antoni Abat
PJ SANT BENET	Passatge de Sant Benet
PJ SANT BERNAT	Passatge de Sant Bernat
PJ SANT FELIP	Passatge de Sant Felip
PJ SANT JAUME	Passatge de Sant Jaume
PJ SANT PAU	Passatge de Sant Pau
PJ SANT PERE	Passatge de Sant Pere
PJ SANTA EULALIA	Passatge de Santa Eulàlia
PJ SANTA TERESA	Passatge de Santa Teresa
PJ SENILLOSA	Passatge de Senillosa
PJ SERRA I AROLA	Passatge de Serra i Arola
PJ SERRAHIMA	Passatge de Serrahima
PJ SIMO	Passatge de Simó
PJ SOLSONA	Passatge de Solsona
PJ TASSO	Passatge de Tasso
PJ TOLEDO	Passatge de Toledo
PJ TONA	Passatge de Tona
PJ TORRAS I BAGES	Passatge de Torras i Bages
PJ TORRES	Passatge de Torres
PJ TOSSA	Passatge de Tossa
PJ TUBELLA	Passatge de Tubella
PJ TURULL	Passatge de Turull
PJ VALERI SERRA	Passatge de Valeri Serra
PJ VILA I ROSELL	Passatge de Vila i Rosell
PJ VILARET	Passatge de Vilaret
PJ VINTRO	Passatge de Vintró
PJ XILE	Passatge de Xile
PJ ARC DE SANT MARTI	Passatge de l'Arc de Sant Martí
CL ARC DE SANT SEVER	Passatge de l'Arc de Sant Sever
PJ ARQUITECTE MILLAS	Passatge de l'Arquitecte Millàs
PJ ESPERANÇA	Passatge de l'Esperança
PJ HORT DELS VELLUTERS	Passatge de l'Hort dels Velluters
PJ BANCA	Passatge de la Banca
PJ CADERNERA	Passatge de la Cadernera
PJ COMPANYIA	Passatge de la Companyia
PJ CONCEPCIO	Passatge de la Concepció
PJ CONSTANCIA	Passatge de la Constància
PJ FERRADURA	Passatge de la Ferradura
PJ FONT DEL MONT	Passatge de la Font del Mont
PJ IGUALTAT	Passatge de la Igualtat
PJ INDEPENDENCIA	Passatge de la Independència
PJ MULASSA	Passatge de la Mulassa
PJ PLANA	Passatge de la Plana
PJ TALAIA	Passatge de la Talaia
PJ TRAVESSERA	Passatge de la Travessera
PJ VINYASSA	Passatge de la Vinyassa
PJ VIRREINA	Passatge de la Virreina
PJ CINC TORRES	Passatge de les Cinc Torres
PJ PALMERES	Passatge de les Palmeres
PJ BARO DE GRIÑO	Passatge del Baró de Griñó
PJ CAMI DEL MAS SAURO	Passatge del Camí Mas Sauro
PJ CANONGE CUFFI	Passatge del Canonge Cuffí
PJ CREDIT	Passatge del Crèdit
PJ DIPOSIT	Passatge del Dipòsit
PJ DOCTOR PI I MOLIST	Passatge del Doctor Pi i Molist
PJ DOCTOR TORENT	Passatge del Doctor Torrent
PJ DORMITORI D SANT FRANCESC	Passatge del Dormitori de Sant Francesc
PJ DOS DE MAIG	Passatge del Dos de Maig
PJ GIRA-SOL	Passatge del Gira-sol
PJ MERCAT	Passatge del Mercat
PJ NEGOCIANT	Passatge del Negociant
PJ PASSERELL	Passatge del Passerell
PJ PATRIARCA	Passatge del Patriarca
PJ RECTOR OLIVERAS	Passatge del Rector Oliveras
PJ REDEMPTOR	Passatge del Redemptor
PJ REGENT MENDIETA	Passatge del Regent Mendieta
PJ RELLOTGE	Passatge del Rellotge
PJ ROSERAR	Passatge del Roserar
PJ TINENT COSTA	Passatge del Tinent Costa
PJ TORRENT DE L'ESTADELLA	Passatge del Torrent de l'Estadella
PJ TREBALL	Passatge del Treball
PJ TEXTIL	Passatge del Tèxtil
VAPOR VELL DE SANTS	Passatge del Vapor Vell
PJ CAMPS ELISIS	Passatge dels Camps Elisis
PJ CAPUTXINS	Passatge dels Caputxins
PJ GARROFERS	Passatge dels Garrofers
PS VALL D'HEBRON	Passeg de la Vall d'Hebron
PS MARITIM DE LA BARCELONETA	Passeig Marítim de la Barceloneta
PS OLIMPIC	Passeig Olímpic
PS UNIVERSAL	Passeig Universal
PS AMUNT	Passeig d'Amunt
PS ANDREU NIN	Passeig d'Andreu Nin
PS ANNA RUBIES	Passeig d'Anna Rubies
PS ENRIC SANCHIS	Passeig d'Enric Sanchis
PS ISABEL II	Passeig d'Isabel II
PS URRUTIA	Passeig d'Urrutia
PS CALVELL	Passeig de Calvell
PS CIRCUMVAL.LACIO	Passeig de Circumval·lació
PS CLAUDI GÜELL	Passeig de Claudi Güell
PS COLOM	Passeig de Colom
PS FABRA I PUIG	Passeig de Fabra i Puig
PS GARCIA FARIA	Passeig de Garcia Fària
PS GRACIA	Passeig de Gràcia
PS GUAYAQUIL	Passeig de Guayaquil
PS SALVAT PAPASSEIT	Passeig de Joan Salvat Papasseit
PS JOAN DE BORBO	Passeig de Joan de Borbó
PS JOSEP CARNER	Passeig de Josep Carner
PS LLUIS COMPANYS	Passeig de Lluís Companys
PS MANUEL GIRONA	Passeig de Manuel Girona
PS MARAGALL	Passeig de Maragall
PS MOLLERUSSA	Passeig de Mollerussa
PS MONTJUIC	Passeig de Montjuïc
PS PICASSO	Passeig de Picasso
PS PUJADES	Passeig de Pujades
PS SANT ANTONI	Passeig de Sant Antoni
PS SANT FRANCESC	Passeig de Sant Francesc
PS SANT GERVASI	Passeig de Sant Gervasi
PS SANT JOAN	Passeig de Sant Joan
PS SANT JOAN BOSCO	Passeig de Sant Joan Bosco
PS SANTA COLOMA	Passeig de Santa Coloma
PS SANTA EULALIA	Passeig de Santa Eulàlia
PS SANTA MADRONA	Passeig de Santa Madrona
PS TORRAS I BAGES	Passeig de Torras i Bages
PS TURULL	Passeig de Turull
PS VALLDAURA	Passeig de Valldaura
PS VERDUM	Passeig de Verdum
PS EXPOSICIO	Passeig de l'Exposició
PS HAVANA	Passeig de l'Havana
PS BONANOVA	Passeig de la Bonanova
PS CIUTAT DE MALLORCA	Passeig de la Ciutat de Mallorca
PS FONT D'EN FARGAS	Passeig de la Font d'en Fargues
PS FONT DE LA MULASSA	Passeig de la Font de la Mulassa
PS MARE DE DEU DEL COLL	Passeig de la Mare de Déu del Coll
PS PEIRA	Passeig de la Peira
PS PINEDA	Passeig de la Pineda
PS REINA ELISENDA  MONTCADA	Passeig de la Reina Elisenda de Montcada
PS VERNEDA	Passeig de la Verneda
PS VIMETERA	Passeig de la Vimetera
PS ZONA FRANCA	Passeig de la Zona Franca
PS BORN	Passeig del Born
PS GREVOL	Passeig del Grèvol
PS MIGDIA	Passeig del Migdia
PS PI FORCAT	Passeig del Pi Forcat
PS TAULAT	Passeig del Taulat
PS TIL.LERS	Passeig dels Til·lers
CL PLA PALAU	Pla de Palau
PZ PLA DE LA SEU	Pla de la Seu
PZ MARCUS	Placeta d'en Marcús
CL JARDINS DE CAN GARRIGA	Placeta de Can Garriga
PZ MANUEL RIBE	Placeta de Manuel Ribé
PZ MONTCADA	Placeta de Montcada
PC PI	Placeta del Pi
PZ ADOLF MARSILLACH	Plaza Adolf Marsillach
PZ ALTA DE CAN CLOS	Plaza Alta de Can Clos
PZ ARMADA	Plaza Armada
PZ ASSEMBLEA DE CATALUNYA	Plaza Assemblea de Catalunya
PZ BORRAS	Plaza Borras
PZ CAMP	Plaza Camp
PZ CAN PORTABELLA	Plaza Can Portabella
PZ CAN ROBACOLS	Plaza Can Robacols
PZ CAN ROSES	Plaza Can Roses
PZ CARLES PI I SUNYER	Plaza Carles Pi I Sunyer
PZ CARRIL	Plaza Carril
PZ CASTELAO	Plaza Castelao
PZ CEMENTIRI D'HORTA	Plaza Cementiri d'Horta
PZ CENTRAL	Plaza Central
PZ CENTRE	Plaza Centre
PZ CESAR VALLEJO	Plaza Cesar Vallejo
PZ CIUTADELLA	Plaza Ciutadella
PZ COLL DE FINESTRELLES	Plaza Coll de Finestrelles
PZ CONSELL DE LA VILA	Plaza Consell de la Vila
PZ COSMOS	Plaza Cosmos
PZ DOCTOR CARARACH MAURI	Plaza Doctor Cararach Mauri
PZ DOCTOR FERRER I CAJIGAL	Plaza Doctor Ferrer I Cajigal
PZ DOCTOR SERRAT	Plaza Doctor Serrat
PZ FENIX	Plaza Fenix
PZ FERRAN CASABLANCAS	Plaza Ferran Casablancas
PZ FERRAN REYES	Plaza Ferran Reyes
PZ FIGUEROLA	Plaza Figuerola
PZ FLANDES	Plaza Flandes
PZ FRANCESC LAYRET	Plaza Francesc Layret
PZ GALL	Plaza Gall
PZ HAVANERES	Plaza Havaneres
PZ HEROÏNES DE GIRONA	Plaza Heroïnes de Girona
PZ HILARI SALVADO	Plaza Hilari Salvado
PZ HISPANITAT	Plaza Hispanitat
PZ ILDEFONS CERDA	Plaza Ildefons Cerda
PZ ISABEL DE VILLENA	Plaza Isabel de Villena
PZ JARDINS D'ELX	Plaza Jardins d'Elx
PZ JARDINS DE TOQUIO	Plaza Jardins de Toquio
PZ JOAN PEIRO	Plaza Joan Peiro
PZ JOSEP M. FOLCH I TORRES	Plaza Josep M. Folch I Torres
PZ KARL MARX	Plaza Karl Marx
PZ KOBE	Plaza Kobe
PZ LLUCMAJOR	Plaza Llucmajor
PZ MAINADA	Plaza Mainada
PZ MAJOR DEL RECTORET	Plaza Major del Rectoret
PZ MANUEL CORACHAN	Plaza Manuel Corachan
PZ MARE DE DEU DE LA PAU	Plaza Mare de Deu de la Pau
PZ MARGARIDA XIRGU	Plaza Margarida Xirgu
PZ MARIA BROSSA	Plaza Maria Brossa
PZ MIG DE CAN CLOS	Plaza Mig de Can Clos
PZ MODERNITAT	Plaza Modernitat
PZ MOSSEN JACINT VERDAGUER	Plaza Mossen Jacint Verdaguer
PZ NARCISA FREIXAS	Plaza Narcisa Freixas
PZ NEN DE LA RUTLLA	Plaza Nen de la Rutlla
PZ NUMEN MESTRE	Plaza Numen Mestre
PZ OTERO PEDRAYO	Plaza Otero Pedrayo
PZ PABLO NERUDA	Plaza Pablo Neruda
PZ PAISOS CATALANS	Plaza Paisos Catalans
PZ PALESTINA	Plaza Palestina
PZ PALMERA DE SANT MARTI	Plaza Palmera de Sant Marti
PZ PAUL CLAUDEL	Plaza Paul Claudel
PZ PES DE LA PALLA	Plaza Pes de la Palla
PZ PORXOS	Plaza Porxos
PZ RAIMON CASELLAS	Plaza Raimon Casellas
PZ RIUS I TAULET	Plaza Rius I Taulet
PZ ROVIRA I TRIAS	Plaza Rovira I Trias
PZ SAGRADA FAMILIA	Plaza Sagrada Familia
PZ SANT CRISTOFOL	Plaza Sant Cristofol
PZ SANT GAIETA	Plaza Sant Gaieta
PZ SANTA ENGRACIA	Plaza Santa Engracia
PZ SANTS	Plaza Sants
PZ SARRIA	Plaza Sarria
PZ SOLLER	Plaza Soller
PZ TERRA	Plaza Terra
PZ TORRE LLOBETA	Plaza Torre Llobeta
PZ TRINITAT	Plaza Trinitat
PZ UNIVERS	Plaza Univers
PZ VENTURA GASSOL	Plaza Ventura Gassol
PZ VERNEDA	Plaza Verneda
PZ WAGNER	Plaza Wagner
PZ ZURBARAN	Plaza Zurbaran
PZ DE JOSEP ANDREU I ABELLO	Plaza de Josep Andreu I Abello
PZ CATALANA	Plaça Catalana
PZ COMERCIAL	Plaça Comercial
PZ FRA JUNIPER SERRA	Plaça Fra Juníper Serra
PZ GARRIGO	Plaça Garrigó
PZ GOYA	Plaça Goya
PZ IBERIA	Plaça Ibèria
PZ JOAQUIM XIRAU I PALAU	Plaça Joaquim Xirau i Palau
PZ PAU VILA	Plaça Pau Vila
PZ REIAL	Plaça Reial
PZ TETUAN	Plaça Tetuan
PZ VALENTI ALMIRALL	Plaça Valentí Almirall
PZ XANDRI	Plaça Xandri
PZ ADRIÀ	Plaça d'Adrià
PZ ALFONS EL SAVI	Plaça d'Alfons el Savi
PZ ALFONSO COMIN	Plaça d'Alfonso Comín
PZ AMICH	Plaça d'Amich
PZ ANTONIO LOPEZ	Plaça d'Antonio López
PZ ARTUR MARTORELL	Plaça d'Artur Martorell
PZ ARTOS	Plaça d'Artós
PZ EDUARD TORROJA	Plaça d'Eduard Torroja
PZ EGUILAZ	Plaça d'Eguilaz
PZ EIVISSA	Plaça d'Eivissa
PZ EMILI MIRA	Plaça d'Emili Mira
PZ EMILI VENDRELL	Plaça d'Emili Vendrell
PZ ERNEST LLUCH	Plaça d'Ernest Lluch i Martín
PZ ESPANYA	Plaça d'Espanya
PZ EUSEBI GÜELL	Plaça d'Eusebi Güell
PZ HERENNI	Plaça d'Herenni
PZ ISOP	Plaça d'Isop
PZ OLERDOLA	Plaça d'Olèrdola
PZ ORFILA	Plaça d'Orfila
PZ OSCA	Plaça d'Osca
PZ OVIDI MONTLLOR	Plaça d'Ovidi Montllor
PZ URQUINAONA	Plaça d'Urquinaona
PZ BACARDI	Plaça de Bacardí
PZ BELLAVISTA	Plaça de Bellavista
PZ BONET I MUIXI	Plaça de Boneti i Moixí
PZ CALVO	Plaça de Calvó
PZ CAN BARO	Plaça de Can Baró
PZ CARDONA	Plaça de Cardona
PZ CARLES BUÏGAS	Plaça de Carles Buïgas
PZ CARLOS IBAÑEZ	Plaça de Carlos Ibáñez
PZ CARME MONTORIOL	Plaça de Carmen Monturiol
PZ CASTELLA	Plaça de Castella
PZ CATALUNYA	Plaça de Catalunya
PZ CLEMENTINA ARDERIU	Plaça de Clementina Arderiu
PZ COMAS	Plaça de Comas
PZ CONXITA BADIA	Plaça de Conxita Badia
PZ DANTE	Plaça de Dante
PZ FERNANDO DE LOS RIOS	Plaça de Fernando de los Ríos
PZ FONT I SAGUE	Plaça de Font i Sagué
PZ FORT PIENC	Plaça de Fort Pienc
PZ FRANCESC MACIA	Plaça de Francesc Macià
PZ FREDERIC SOLER	Plaça de Frederic Soler
PZ FELIX RODRIGUEZ  FUENTE	Plaça de Félix Rodríguez de la Fuente
PZ GABRIEL ALOMAR	Plaça de Gabriel Alomar
PZ GABRIELA MISTRAL	Plaça de Gabriela Mistral
PZ GAL.LA PLACIDIA	Plaça de Gal·la Placídia
PZ GRAU MIRO	Plaça de Grau Miró
PZ JAUME HUGUET	Plaça de Jaume Huguet
PZ JAUME II	Plaça de Jaume II
PZ JOAN PELEGRI	Plaça de Joan Pelegrí
PZ JOAQUIM FOLGUERA	Plaça de Joaquim Folguera
PZ JOAQUIM PENA	Plaça de Joaquim Pena
PZ JOSEP PUIG I CADAFALCH	Plaça de Josep Puig i Cadafalch
PZ JULIANA MORELL	Plaça de Juliana Morell
PZ LAS NAVAS	Plaça de Las Navas
PZ LESSEPS	Plaça de Lesseps
PZ LLORCA	Plaça de Llorca
PZ MANUEL AINAUD	Plaça de Manuel Ainaud
PZ MARAGALL	Plaça de Maragall
PZ MASADAS	Plaça de Masadas
PZ MAÑE I FLAQUER	Plaça de Mañé i Flaquer
PZ MOLINA	Plaça de Molina
PZ MONS	Plaça de Mons
PZ MOSSEN CLAPES	Plaça de Mossèn Clapés
PZ NARCIS OLLER	Plaça de Narcís Oller
PZ PASTRANA	Plaça de Pastrana
PZ PEDRALBES	Plaça de Pedralbes
PZ PEP VENTURA	Plaça de Pep Ventura
PZ PIUS XII	Plaça de Pius XII
PZ POMPEU GENER	Plaça de Pompeu Gener
PZ PORTOCRISTO	Plaça de Portocristo
PZ PRIM	Plaça de Prim
PZ RAMON BERENGUER EL GRAN	Plaça de Ramon Berenguer el Gran
PZ RAMON RIERA	Plaça de Ramon Riera
PZ SALVADOR RIERA	Plaça de Salvador Riera
PZ SALVADOR SEGUI	Plaça de Salvador Seguí
PZ SANLLEHY	Plaça de Sanllehy
PZ SANT AGUSTI	Plaça de Sant Agustí
PZ SANT AGUSTI VELL	Plaça de Sant Agustí Vell
PZ SANT BERNAT CALVO	Plaça de Sant Bernat Calbó
PZ SANT FELIP NERI	Plaça de Sant Felip Neri
PZ SANT FRANCESC XAVIER	Plaça de Sant Francesc Xavier
PZ SANT GREGORI TAUMATURG	Plaça de Sant Gregori Taumaturg
PZ SANT JAUME	Plaça de Sant Jaume
PZ SANT JOAQUIM	Plaça de Sant Joaquim
PZ SANT JORDI	Plaça de Sant Jordi
PZ SANT JOSEP	Plaça de Sant Josep
PZ SANT JOSEP ORIOL	Plaça de Sant Josep Oriol
PZ SANT JUST	Plaça de Sant Just
PZ SANT MIQUEL	Plaça de Sant Miquel
PZ SANT PERE	Plaça de Sant Pere
PZ SANT VICENÇ DE SARRIA	Plaça de Sant Vicenç de Sarrià
PZ SANTA CATERINA	Plaça de Santa Caterina
PZ SANTA EULALIA	Plaça de Santa Eulàlia
PZ SANTA MADRONA	Plaça de Santa Madrona
PZ SANTA MARIA	Plaça de Santa Maria
PZ TRILLA	Plaça de Trilla
PZ PZ DE TISNER	Plaça de Tísner
PZ VICENÇ MARTORELL	Plaça de Vicenç Martorell
PZ VICTOR BALAGUER	Plaça de Víctor Balaguer
PZ ABAT ESCARRE	Plaça de l'Abat Escarré
PZ ESTACIO	Plaça de l'Estació
PZ ANGEL	Plaça de l'Àngel
PZ BARCELONETA	Plaça de la Barceloneta
PZ BONANOVA	Plaça de la Bonanova
PZ CLOTA	Plaça de la Clota
PZ CONCORDIA	Plaça de la Concòrdia
PZ CULTURA	Plaça de la Cultura
PZ FARGA	Plaça de la Farga
PZ FONT DE LA MULASSA	Plaça de la Font de la Mulassa
PZ GARDUNYA	Plaça de la Gardunya
PZ INFANCIA	Plaça de la Infància
PZ LLANA	Plaça de la Llana
PZ LLIBERTAT	Plaça de la Llibertat
PZ MERCE	Plaça de la Mercè
PZ REINA MARIA CRISTINA	Plaça de la Reina Maria Cristina
PZ REVOLUCIO  SETEMBRE  1868	Plaça de la Revolució de Setembre de 1868
PZ TORRE	Plaça de la Torre
PZ UNIVERSITAT	Plaça de la Universitat
PZ UNIO	Plaça de la Unió
PZ VILA DE MADRID	Plaça de la Vila de Madrid
PZ VIRREINA	Plaça de la Virreina
PZ BEATES	Plaça de les Beates
PZ CARAMELLES	Plaça de les Caramelles
PZ DONES DEL 36	Plaça de les Dones del 36
PZ GLORIES CATALANES	Plaça de les Glòries Catalanes
PZ OLLES	Plaça de les Olles
PZ PALMERES	Plaça de les Palmeres
PZ ALCALDE BARO DE VIVER	Plaça del Baró de Viver
PZ BONSUCCES	Plaça del Bonsuccés
PZ CANONGE RODO	Plaça del Canonge Rodó
PZ CARDENAL CICOGNANI	Plaça del Cardenal Cicognani
PZ CARME	Plaça del Carme
PZ CINC D'OROS	Plaça del Cinc d'Oros
PZ COMERÇ	Plaça del Comerç
PZ CONGRES EUCARISTIC	Plaça del Congrés Eucarístic
PZ DIAMANT	Plaça del Diamant
PZ DOCTOR ANDREU	Plaça del Doctor Andreu
PZ DOCTOR IGNASI BARRAQUER	Plaça del Doctor Ignasi Barraquer
PZ DOCTOR LETAMENDI	Plaça del Doctor Letamendi
PZ DOCTOR MODREGO	Plaça del Doctor Modrego
PZ DUC DE MEDINACELI	Plaça del Duc de Medinaceli
PZ FOSSAR DE LES MORERES	Plaça del Fossar de les Moreres
PZ GUINARDO	Plaça del Guinardó
PZ MERCADAL	Plaça del Mercadal
PZ MERCAT	Plaça del Mercat
PZ MONESTIR	Plaça del Monestir
PZ NORD	Plaça del Nord
PZ PEDRO	Plaça del Pedró
PZ PI	Plaça del Pi
PZ PORTAL DE LA PAU	Plaça del Portal de la Pau
PZ PRIMER DE MAIG	Plaça del Primer de Maig
PZ RASPALL	Plaça del Raspall
PZ REGOMIR	Plaça del Regomir
PZ REI	Plaça del Rei
PZ SOL	Plaça del Sol
PZ SORTIDOR	Plaça del Sortidor
PZ SOT DELS PALETES	Plaça del Sot dels Paletes
PZ VIRREI AMAT	Plaça del Virrei Amat
PZ EUCALIPTUS	Plaça dels Eucaliptus
PZ JARDINS D'ALFABIA	Plaça dels Jardins d'Alfàbia
PZ OCELLETS	Plaça dels Ocellets
PZ TRAGINERS	Plaça dels Traginers
PZ ANGELS	Plaça dels Àngels
PL JOANIC	Polígono Joanic
PL NADAL	Polígono Nadal
CL PONT DEL TREBALL DIGNE	Pont del Treball Digne
PU PORT OLIMPIC	Pu Port Olimpic
RB BADAL	Rambla de Badal
RB CATALUNYA	Rambla de Catalunya
RB FABRA I PUIG	Rambla de Fabra i Puig
RB GUIPUSCOA	Rambla de Guipúscoa
RB MERCEDES	Rambla de Mercedes
RB PRAT	Rambla de Prat
RB PRIM	Rambla de Prim
RB VOLART	Rambla de Volart
RB ONZE DE SETEMBRE	Rambla de l'Onze de Setembre
RB MUNTANYA	Rambla de la Muntanya
RB BRASIL	Rambla del Brasil
RB CARMEL	Rambla del Carmel
RB CAÇADOR	Rambla del Caçador
RB POBLENOU	Rambla del Poblenou
RB RAVAL	Rambla del Raval
RR BLANCA	Riera Blanca
RR HORTA	Riera Horta
RR ESCUDER	Riera d'Escuder
RR CAN TODA	Riera de Can Toda
RR MARCEL.LI	Riera de Marcel·lí
RR SANT ANDREU	Riera de Sant Andreu
RD SANT MARTI	Ronda Sant Martí
RD SANT ANTONI	Ronda de Sant Antoni
RD SANT PAU	Ronda de Sant Pau
RD SANT PERE	Ronda de Sant Pere
CL SANT RAMON DE PENYAFORT	Ronda de Sant Ramon de Penyafort
RD GUINEUETA VELLA	Ronda de la Guineueta Vella
RD UNIVERSITAT	Ronda de la Universitat
RD GENERAL MITRE	Ronda del General Mitre
RD GUINARDO	Ronda del Guinardó
CL SANT JOAN DE MALTA	Sant Joan de Malta
CL SELVA DE MAR	Selva De Mar
TO ESTADELLA	Torrent d'Estadella
TO CAN CARALLEU	Torrent de Can Caralleu
CL PINS DE CAN CARALLEU	Torrent de Can Caralleu
TO CAN MANTEGA	Torrent de Can Mantega
CL TORRENT DE CAN PIQUER	Torrent de Can Piquer
TO LLIGALBE	Torrent de Lligalbé
TO TAPIOLES	Torrent de Tapioles
TO FONT D'EN MAGUES	Torrent de la Font d'en Magués
ES FONT DEL MONT	Torrent de la Font del Mont
TO FONT DEL MONT	Torrent de la Font del Mont
TO CARMEL	Torrent del Carmel
TO ROVELLO	Torrent del Rovelló
TO ARCS	Torrente Arcs
TO CAL NOTARI	Torrente Cal Notari
TO CAN GARDENYES	Torrente Can Gardenyes
TO MELIS	Torrente Melis
CL TRAVESSERA DE DALT	Travessera de Dalt
CL TRAVESSERA DE GRACIA	Travessera de Gràcia
CL TRAVESSERA LES CORTS	Travessera de les Corts
TR SANT ANTONI	Travessia de Sant Antoni
TR CASTELLFOLLIT	Travesía/Transversal Castellfollit
PZ VALLVIDRERA	Túnel de Vallvidrera
VALLS (MONTJUIC)	Valls (Montjuic)
VR VALLVIDRERA	Vereda Vallvidrera
CL VIA AUGUSTA	Via Augusta
CL VIA BARCINO	Via Bàrcino
CL VIA FAVENCIA	Via Favència
CL VIA JULIA	Via Júlia
CL VIA LAYETANA	Via Laietana
CL VIA TRAJANA	Via Trajana
CL VIADUCTE DE VALLCARCA	Viaducte de Vallcarca
ML BOSCH I ALSINA	Vial Moll de Bosch i Alsina
CM CAN CASTELLVI	cami de can castellvi (GR 96)
CM CAN BALASCH	camí de Can Balasch
CM MURGOLA	camí de la Múrgola
CL CANONGE ALMERA	carrer Canonge Almera
CL FONDAL DE SANT MARTI	carrer Fondal de Sant Martí
CL MANUEL SANCHIS GUARNER	carrer Manuel Sanchis i Guarner
CL MENOR DE SARRIA	carrer Menor de Sarrià
CL MONTCLAR	carrer Montclar
CL NOU DE SANTA EULALIA	carrer Nou de Santa Eulàlia
CL PALAFOLLS	carrer Palafolls
CL ANDREA DORIA	carrer d'Andrea Dòria
CL AUGUSTO CESAR SANDINO	carrer d'Augusto César Sandino
CL CAN CLOS	carrer de Can Clos
CL CARME KARR	carrer de Carme Karr
CL FLORENCIA	carrer de Florència
CL GRAUS	carrer de Graus
CL JOAQUIM PUIG I PIDEMUNT	carrer de Joaquim Puig i Pidemunt
CL JOSEP SOLE I BARBERA	carrer de Josep Sole i Barberà
CL LUZ CASANOVA	carrer de Luz Casanova
CL MARIN	carrer de Marín
CL MAÑE I FLAQUER	carrer de Mañé i Flaquer
CL NEGREVERNIS	carrer de Negrevernis
CL PALAMOS	carrer de Palamos
CL PERE D'ARTES	carrer de Pere d'Artés
CL SANTA AMALIA	carrer de Santa Amàlia
CL SANTA CAROLINA	carrer de Santa Carolina
CL SANTA FILOMENA	carrer de Santa Filomena
CL TOSSA	carrer de Tossa
CL VENERO	carrer de Venero
CL VICENÇ MONTAL	carrer de Vicenç Montal
CL VICO	carrer de Vico
CL VILA-REAL	carrer de Vila-Real
CL VILAGELIU I GAVALDA	carrer de Vilageliu i Gavaldà
CL AVIADOR DURAN	carrer de l'Aviador Durán
CL AVIADOR FRANCO	carrer de l'Aviador Franco
CL AVIADOR RUIZ DE ALDA	carrer de l'Aviador Ruiz de Alda
CL ESTANY	carrer de l'Estany
CL ARQUITECTE MAS	carrer de l'arquitecte Mas
CL COSTA DAURADA	carrer de la Costa Daurada
CL SANT JORDI	carrer de sant Jordi
CL DOCTOR GINE I PARTAGAS	carrer del Doctor Giné i Partagàs
CL DOCTOR JOAQUIN ALBARRAN	carrer del Doctor Joaquim Albarran
CL DOCTOR RIZAL	carrer del Doctor Rizal
CL MARBRE	carrer del Marbre
CL MONTSENY	carrer del Montseny
CL NEGRELL	carrer del Negrell
CL NORD	carrer del Nord
CL PARE MIQUEL DE SARRIA	carrer del Pare Miquel de Sarrià
CL TREN	carrer del Tren
CL TREVOL	carrer del Trèvol
CL GIMBERNAT	carrer dels Gimbernat
CL MAGATZEMS	carrer dels Magatzems
CL PALETES	carrer dels Paletes
CR HORTA A CERDANYOLA	carretera Antiga d'Horta a Cerdanyola
PJ COSTA	passatge de Costa
PJ TAULAT	passatge del Taulat
CL BARCELONETA PLATJA	passeig Marítim de la Barceloneta
PS SOLE I PLA	passeig de Solé i Pla
PZ CASTELLO	plaça de Castelló
PZ MONTERREY	plaça de Monterrey
PZ NOU	plaça del Nou
